Biosample	contig	Genus	Species	predicted_mobility	Total_Size	Relaxase	PCN	percen	Total_DNA_bases	Plasmid_family	rep_type.s.	Multiple_replicons	Length_chr	gc	Number_plasmids	Locus	percen_tamaño	megaplasmid	Plasmid_type	Plasmid_type_curated	z_scores	Predicted_ptu
GCF_016454705	NZ_CP051417.1	Salmonella	Salmonella enterica	mobilizable	10910	MOBQ	237.891715580009	53.6901414177213	2595398.6169779	IncQ	IncQ1	Single replicons	4834032	0.6153987167736023	2	plasmid	0.225691513833587	No	IncQ1	IncQ1	12.3607117441133	PTU-?
GCF_016454705	NZ_CP051418.1	Salmonella	Salmonella enterica	mobilizable	4593	MOBP	413.637665640558	39.3013078582658	1899837.79828708	ColRNAI_rep_cluster_1857	ColRNAI_rep_cluster_1857,rep_cluster_2350	Multiple replicons	4834032	0.504245591116917	2	plasmid	0.0950138517908032	No	ColRNAI	ColRNAI	8.82656464795679	PTU-E1
GCF_016454725	NZ_CP051421.1	Salmonella	Salmonella enterica	mobilizable	8496	MOBP	13.0091943568737	2.34058585222511	110526.115255999	rep_cluster_2350	rep_cluster_2350	Single replicons	4722156	0.4803436911487759	7	plasmid	0.179917817200448	No	NA	rep_cluster_2350	-0.251629759515341	PTU-E1
GCF_016454725	NZ_CP051419.1	Salmonella	Salmonella enterica	mobilizable	3372	MOBP	28.4877469946128	2.0342547528255	96060.6828658345	Unknown	-	Single replicons	4722156	0.5518979833926453	7	plasmid	0.0714080602165621	No	NA	-	-0.326869990833057	PTU-E1
GCF_016454725	NZ_CP051423.1	Salmonella	Salmonella enterica	mobilizable	2444	No MOB	47.9940576106403	2.48398140172423	117297.476800405	rep_cluster_2335	rep_cluster_2335	Single replicons	4722156	0.46399345335515546	7	plasmid	0.0517560199197146	No	Col440I	Col440I	-0.216409325366177	PTU-E52
GCF_016454725	NZ_CP051422.1	Salmonella	Salmonella enterica	non-mobilizable	2096	No MOB	271.798150765675	12.064169925874	569688.924004854	ColpVC	ColpVC	Single replicons	4722156	0.5553435114503816	7	plasmid	0.0443865048083968	No	ColpVC	ColpVC	2.13665114429269	PTU-E11
GCF_016889645	NZ_CP069519.1	Salmonella	Salmonella enterica	conjugative	128163	Multiple MOB	1.3796617697031	3.78152857732567	176821.591390458	IncA	IncA	Single replicons	4675929	0.506737513947083	1	plasmid	2.7409098812236	No	IncA	IncA	0.102290766884486	PTU-C
GCF_016952595	NZ_CP051362.1	Salmonella	Salmonella enterica	mobilizable	3848	No MOB	428.316587115359	33.7437717282441	1648162.2272199	rep_cluster_2335	rep_cluster_2335	Single replicons	4884345	0.5280665280665281	2	plasmid	0.078782313698152	No	Col(pHAD28)	Col(pHAD28)	7.46153737909982	-
GCF_016952595	NZ_CP051364.1	Salmonella	Salmonella enterica	conjugative	107602	MOBF	1.35820145763784	2.99211446457503	146145.193244747	IncF	IncFIB,IncFII	Multiple replicons	4884345	0.535984461255367	2	plasmid	2.20299753600534	No	IncFIB(S), IncFII(S), IncFII(S)	IncFIB(S), IncFII(S), IncFII(S)	-0.0916030315748953	PTU-FS
GCF_018340585	NZ_CP073716.1	Salmonella	Salmonella enterica	non-mobilizable	4712	No MOB	1.00787347984948	0.10174856093946	4749.09983705077	Unknown	-	Single replicons	4667486	0.5110356536502547	2	plasmid	0.1009537039854	No	NA	-	-0.801527030831298	-
GCF_018340585	NZ_CP073717.1	Salmonella	Salmonella enterica	mobilizable	3904	MOBQ	1.0449335587428	0.0874008109147382	4079.42061333188	Col156	Col156	Single replicons	4667486	0.5110143442622951	2	plasmid	0.0836424576313673	No	Col156	Col156	-0.805051087098731	PTU-E19
GCF_019428465	NZ_CP080093.1	Salmonella	Salmonella enterica	conjugative	56813	MOBP	1.42978436773655	1.7355723387336	81230.3392842166	IncX	IncX1	Single replicons	4680320	0.46183091897981093	3	plasmid	1.21386999179543	No	IncX1	IncX1	-0.400231572372946	PTU-X1
GCF_019670285	NZ_AP023301.1	Salmonella	Salmonella enterica	conjugative	131843	MOBF	2.27620628323623	6.10348205454649	300101.865000714	IncF	IncFIA,IncFIB	Multiple replicons	4916896	0.5207936712605143	2	plasmid	2.68142746968819	No	IncFIB(AP001918), IncFIC(FII)	IncFIB(AP001918), IncFIC(FII)	0.672602815114264	-
GCF_019670285	NZ_AP023302.1	Salmonella	Salmonella enterica	mobilizable	7257	MOBQ	10.914073409993	1.61084209908689	79203.4307363195	IncQ	IncQ1	Single replicons	4916896	0.5855036516466859	2	plasmid	0.147593115656707	No	IncQ1	IncQ1	-0.430867482673031	PTU-Q1
GCF_019670325	NZ_AP023305.1	Salmonella	Salmonella enterica	non-mobilizable	128709	No MOB	1.13419247911133	2.93168711072593	145980.77979394	IncHI2A	IncHI2A,rep_cluster_1088	Multiple replicons	4979412	0.4454000885718947	1	plasmid	2.58482326828951	No	IncHI2, IncHI2A	IncHI2, IncHI2A	-0.106445037791158	PTU-HI2
GCF_019670345	NZ_AP023307.1	Salmonella	Salmonella enterica	conjugative	131843	MOBF	2.28731846276031	6.13327606319488	301566.928085708	IncF	IncFIA,IncFIB,IncFIC	Multiple replicons	4916898	0.5207936712605143	2	plasmid	2.68142637898935	No	IncFIB(AP001918), IncFIC(FII)	IncFIB(AP001918), IncFIC(FII)	0.679920740414635	-
GCF_019670345	NZ_AP023308.1	Salmonella	Salmonella enterica	mobilizable	7257	MOBQ	9.88750207785574	1.45932664413618	71753.6025789991	IncQ	IncQ1	Single replicons	4916898	0.5855036516466859	2	plasmid	0.147593055621654	No	IncQ1	IncQ1	-0.46808230644066	PTU-Q1
GCF_019670365	NZ_AP023310.1	Salmonella	Salmonella enterica	conjugative	229829	MOBH	1.12867264931455	5.30530253358874	259401.706319315	IncHI2A	IncHI2A,IncQ1,rep_cluster_1088	Multiple replicons	4889480	0.46855705763850514	1	plasmid	4.70047939658205	No	IncHI2, IncHI2A, IncQ1	IncHI2, IncHI2A, IncQ1	0.476556080363434	PTU-HI2
GCF_019670385	NZ_AP023312.1	Salmonella	Salmonella enterica	conjugative	230500	MOBH	1.4062446621704	6.59466774991641	324139.394630277	IncHI1B	IncHI1B	Single replicons	4915174	0.46902819956616054	1	plasmid	4.68955931163373	No	IncFIA(HI1), IncHI1A, IncHI1B(R27)	IncFIA(HI1), IncHI1A, IncHI1B(R27)	0.793246541500583	PTU-HI1A
GCF_019670405	NZ_AP023314.1	Salmonella	Salmonella enterica	conjugative	99131	MOBF	1.98336253601496	4.00517647931284	196612.711557699	IncF	IncFIA,IncFIB	Multiple replicons	4908965	0.5120497119972561	1	plasmid	2.01938697872158	No	IncFIB(AP001918), IncFIC(FII)	IncFIB(AP001918), IncFIC(FII)	0.157222570779739	PTU-FE
GCF_019670425	NZ_AP023316.1	Salmonella	Salmonella enterica	conjugative	229829	MOBH	1.16082787347308	5.42607931168145	266791.909332444	IncHI2A	IncHI2A,IncQ1,rep_cluster_1088	Multiple replicons	4916845	0.46855705763850514	1	plasmid	4.67431859251207	No	IncHI2, IncHI2A, IncQ1	IncHI2, IncHI2A, IncQ1	0.506220951933167	PTU-HI2
GCF_019670445	NZ_AP023318.1	Salmonella	Salmonella enterica	non-mobilizable	151734	No MOB	1.07504535585374	3.27563385773787	163120.932025111	IncHI2A	IncHI2A,rep_cluster_1088	Multiple replicons	4979828	0.45314168215429634	1	plasmid	3.04697270668786	No	IncHI2, IncHI2A	IncHI2, IncHI2A	-0.0219657509773954	PTU-HI2
GCF_019890995	NZ_CP082339.1	Salmonella	Salmonella enterica	non-mobilizable	48502	No MOB	4.67884275220907	4.72395318387464	226933.231167644	Unknown	-	Single replicons	4803884	0.49847428972001157	2	plasmid	1.00964136519533	No	NA	-	0.333766596583882	-
GCF_019890995	NZ_CP082340.1	Salmonella	Salmonella enterica	non-mobilizable	4915	No MOB	102.044306619927	10.4404637380282	501547.76703694	rep_cluster_2373	rep_cluster_2373	Single replicons	4803884	0.43296032553407937	2	plasmid	0.102313045027732	No	Col(pHAD28)	Col(pHAD28)	1.73784074141501	PTU-?
GCF_020736305	NZ_CP085985.1	Salmonella	Salmonella enterica	conjugative	53154	MOBP	1.21785723608328	1.38034262987111	64733.9835267707	IncX	IncX1,IncX3	Multiple replicons	4689704	0.45247770628739137	2	plasmid	1.13341908146015	No	IncX1	IncX1	-0.487482150319892	PTU-X1
GCF_020736325	NZ_CP085980.1	Salmonella	Salmonella enterica	conjugative	53986	MOBP	1.37320943637229	1.58089478090352	74134.0846319944	IncX	IncX1,IncX3	Multiple replicons	4689375	0.4536916978475901	2	plasmid	1.15124083699853	No	IncX1	IncX1	-0.438223063454344	PTU-X1
GCF_021397625	NZ_CP090138.1	Salmonella	Salmonella enterica	conjugative	300750	Multiple MOB	3.46925750521825	22.4499362183258	1043379.19469439	IncHI2A	IncHI2A,rep_cluster_1088,rep_cluster_2350	Multiple replicons	4647582	0.47752950955943474	3	plasmid	6.47110691107763	Yes	ColRNAI, IncHI2, IncHI2A	ColRNAI, IncHI2, IncHI2A	4.68757548657256	-
GCF_021397625	NZ_CP090139.1	Salmonella	Salmonella enterica	non-mobilizable	53329	No MOB	3.08758333500657	3.54286877934731	164657.731672565	IncL/M	IncL/M	Single replicons	4647582	0.5176733109565153	3	plasmid	1.14745689263794	No	IncL	IncL	0.0436717809528394	PTU-L/M
GCF_021397625	NZ_CP090140.1	Salmonella	Salmonella enterica	mobilizable	6727	Multiple MOB	4.82001556938165	0.697658368055267	32424.2447352304	rep_cluster_2350	rep_cluster_2350	Single replicons	4647582	0.5104801546008622	3	plasmid	0.144741932471552	No	ColRNAI	ColRNAI	-0.655161246163121	PTU-E14
GCF_021397645	NZ_CP090144.1	Salmonella	Salmonella enterica	mobilizable	4593	MOBP	4.28993084217944	0.423944516984979	19703.6523581302	ColRNAI_rep_cluster_1857	ColRNAI_rep_cluster_1857	Single replicons	4647696	0.504245591116917	3	plasmid	0.0988231588296653	No	ColRNAI	ColRNAI	-0.722390115545809	PTU-E14
GCF_021397645	NZ_CP090143.1	Salmonella	Salmonella enterica	non-mobilizable	53329	No MOB	2.95159401337572	3.38674382187031	157405.557139314	IncL/M	IncL/M	Single replicons	4647696	0.5176733109565153	3	plasmid	1.14742874749123	No	IncL	IncL	0.00532478341304939	PTU-L/M
GCF_021397675	NZ_CP090134.1	Salmonella	Salmonella enterica	conjugative	294023	MOBH	1.20659166802406	7.63333434477126	354765.702007437	IncHI2A	IncHI2A,rep_cluster_1088	Multiple replicons	4647585	0.4767790274910466	3	plasmid	6.32636089495942	Yes	IncHI2, IncHI2A	IncHI2, IncHI2A	1.04836107284276	PTU-HI2
GCF_021397675	NZ_CP090136.1	Salmonella	Salmonella enterica	mobilizable	4593	Multiple MOB	10.346120155611	1.02246069463434	47519.7298747214	rep_cluster_2350	rep_cluster_2350	Single replicons	4647585	0.504245591116917	3	plasmid	0.0988255190598989	No	ColRNAI	ColRNAI	-0.575384161067159	PTU-E14
GCF_021397675	NZ_CP090135.1	Salmonella	Salmonella enterica	non-mobilizable	53329	No MOB	2.1176269060594	2.42988402091068	112930.925273242	IncL/M	IncL/M	Single replicons	4647585	0.5176733109565153	3	plasmid	1.14745615195849	No	IncL	IncL	-0.229696580411687	PTU-L/M
GCF_022162985	NZ_CP091879.1	Salmonella	Salmonella enterica	mobilizable	3967	No MOB	7.84246412674808	0.644774009106728	31111.0551908096	rep_cluster_2335	rep_cluster_2335	Single replicons	4825110	0.48197630451222584	1	plasmid	0.0822157422317833	No	NA	rep_cluster_2335	-0.668150561998751	-
GCF_022226915	NZ_CP092076.1	Salmonella	Salmonella enterica	conjugative	62386	MOBP	1.85587880683045	2.45606887724508	115780.855242925	IncI2	IncI2	Single replicons	4714072	0.4241817074343603	1	plasmid	1.32339938804499	No	IncI2(Delta)	IncI2(Delta)	-0.223265125520287	PTU-I2
GCF_022533545	NZ_CP092862.1	Salmonella	Salmonella enterica	conjugative	246756	MOBF	1.50090827563422	7.30922901338915	370358.122462397	IncF	IncFIB	Single replicons	5066993	0.4970213490249477	1	plasmid	4.86987055241639	No	IncFIB(pN55391)	IncFIB(pN55391)	0.968755181856532	-
GCF_022655645	NZ_CP093387.1	Salmonella	Salmonella enterica	conjugative	93849	MOBF	1.92688315410427	3.72362262451791	180836.057129531	IncF	IncFIB,IncFII	Multiple replicons	4856455	0.5311191381900713	3	plasmid	1.93245896440922	No	IncFIB(S), IncFII(S)	IncFIB(S), IncFII(S)	0.0880680604976131	PTU-FS
GCF_022655645	NZ_CP093388.1	Salmonella	Salmonella enterica	mobilizable	3910	MOBQ	10.1007020370336	0.813221680522135	39493.7449648012	Col156	Col156	Single replicons	4856455	0.5099744245524297	3	plasmid	0.0805114018352893	No	Col156	Col156	-0.626776892178526	PTU-E19
GCF_022655645	NZ_CP093389.1	Salmonella	Salmonella enterica	mobilizable	3176	MOBF	17.3131828485309	1.13223881878725	54986.6687269342	rep_cluster_2350	rep_cluster_2350	Single replicons	4856455	0.46064231738035266	3	plasmid	0.0653974967337286	No	NA	rep_cluster_2350	-0.548420749676418	PTU-E1
GCF_022655705	NZ_CP093393.1	Salmonella	Salmonella enterica	conjugative	58608	MOBP	1.82535446658879	2.27404541820854	106980.374577836	IncI2	IncI2	Single replicons	4704408	0.4282862407862408	1	plasmid	1.24581031237087	No	IncI2(Delta)	IncI2(Delta)	-0.267973244251955	PTU-I2
GCF_022870605	NZ_CP058673.1	Salmonella	Salmonella enterica	mobilizable	51521	MOBP	2.43603282625656	2.60061763353732	125506.847241564	IncX	IncX1	Single replicons	4826040	0.43962656004347744	3	plasmid	1.0675626393482	No	IncX1	IncX1	-0.187761443780391	-
GCF_022870605	NZ_CP058674.1	Salmonella	Salmonella enterica	mobilizable	3371	MOBP	15.6067288419832	1.09013358625965	52610.2829263253	Unknown	-	Single replicons	4826040	0.5511717591219223	3	plasmid	0.069850229173401	No	NA	-	-0.558762525099389	PTU-E1
GCF_022936365	NZ_CP092001.1	Salmonella	Salmonella enterica	mobilizable	5649	MOBP	6.33643725743385	0.745665709664341	35794.5340672438	rep_cluster_2350	rep_cluster_2350	Single replicons	4800346	0.46521508231545405	4	plasmid	0.117679017304169	No	NA	rep_cluster_2350	-0.643369810377806	PTU-E1
GCF_022936365	NZ_CP092002.1	Salmonella	Salmonella enterica	mobilizable	4820	MOBQ	7.32391115140788	0.735389735443778	35301.251749786	Col156	Col156	Single replicons	4800346	0.4703319502074689	4	plasmid	0.100409428820339	No	Col156	Col156	-0.645893767882889	-
GCF_022936365	NZ_CP092003.1	Salmonella	Salmonella enterica	mobilizable	4018	MOBP	8.6839516661866	0.726866725747222	34892.1177947378	ColRNAI_rep_cluster_1987	ColRNAI_rep_cluster_1987	Single replicons	4800346	0.5323544051767048	4	plasmid	0.0837022997925566	No	Col(pHAD28)	Col(pHAD28)	-0.647987166895751	PTU-E3
GCF_022936385	NZ_CP092005.1	Salmonella	Salmonella enterica	mobilizable	4593	MOBP	41.7269872944453	3.93523598316167	191652.052643387	rep_cluster_2350	rep_cluster_2350	Single replicons	4870154	0.5046810363596778	1	plasmid	0.0943091327296837	No	ColRNAI	ColRNAI	0.140043971808874	PTU-E1
GCF_022936425	NZ_CP092011.1	Salmonella	Salmonella enterica	mobilizable	5728	MOBQ	4.83973829222811	0.570421108361052	27722.0209378826	rep_cluster_2131	rep_cluster_2131	Single replicons	4859922	0.4235335195530726	2	plasmid	0.117861973916454	No	Col156	Col156	-0.686412924071072	-
GCF_022936485	NZ_CP092013.1	Salmonella	Salmonella enterica	mobilizable	4593	Multiple MOB	91.264998741134	8.6113806927894	419180.139218028	rep_cluster_2350	rep_cluster_2350	Single replicons	4867746	0.5046810363596778	1	plasmid	0.0943557860249898	No	ColRNAI	ColRNAI	1.28858622010518	PTU-E14
GCF_024266185	NZ_CP100683.1	Salmonella	Salmonella enterica	conjugative	262557	MOBH	1.04498505717771	5.90604597601546	274368.141657407	IncHI2A	IncHI2A,rep_cluster_1088	Multiple replicons	4645547	0.4719051482154351	2	plasmid	5.65179945440225	Yes	IncHI2, IncHI2A	IncHI2, IncHI2A	0.624109089703253	PTU-HI2
GCF_024266185	NZ_CP100684.1	Salmonella	Salmonella enterica	mobilizable	3172	MOBQ	6.34337729930405	0.433128602366792	20121.1927933924	Unknown	-	Single replicons	4645547	0.5186002522068096	2	plasmid	0.068280441463621	No	NA	-	-0.720134344878307	-
GCF_024266225	NZ_CP100743.1	Salmonella	Salmonella enterica	mobilizable	2119	No MOB	15.6302768411644	0.691442161405764	33120.5566264275	Unknown	-	Single replicons	4790069	0.4775837659273242	4	plasmid	0.0442373585850225	No	NA	-	-0.656688054336186	PTU-E52
GCF_024266225	NZ_CP100740.1	Salmonella	Salmonella enterica	conjugative	199721	Multiple MOB	1.24058087448358	5.17257794893426	247770.052832736	IncC	IncC	Single replicons	4790069	0.5335042384125855	4	plasmid	4.16948064839985	No	IncC	IncC	0.44395662026773	PTU-C
GCF_024266225	NZ_CP100742.1	Salmonella	Salmonella enterica	mobilizable	5892	MOBP	12.1444420789364	1.49382091842713	71555.0527290931	rep_cluster_2350	rep_cluster_2350	Single replicons	4790069	0.4669042769857434	4	plasmid	0.123004491167037	No	NA	rep_cluster_2350	-0.459609914372489	PTU-E1
GCF_024266265	NZ_CP100690.1	Salmonella	Salmonella enterica	conjugative	258970	MOBH	1.29879585242964	7.08709407987974	336349.161903704	IncHI2A	IncHI2A,rep_cluster_1088	Multiple replicons	4745939	0.46857937212804573	1	plasmid	5.4566651615202	Yes	IncHI2, IncHI2A	IncHI2, IncHI2A	0.914194989261817	PTU-HI2
GCF_024266305	NZ_CP100692.1	Salmonella	Salmonella enterica	mobilizable	11080	MOBQ	5.62203908067342	1.25142496533764	62292.1930138615	IncQ	IncQ1	Single replicons	4977701	0.6176895306859206	1	plasmid	0.222592719008233	No	IncQ1	IncQ1	-0.519146564802943	PTU-E63
GCF_024266445	NZ_CP100716.1	Salmonella	Salmonella enterica	conjugative	294171	MOBH	1.20425328354235	7.14864787905285	354256.392672937	IncHI2A	IncHI2A,rep_cluster_1088	Multiple replicons	4955572	0.47086218559953225	2	plasmid	5.93616640016531	Yes	IncHI2, IncHI2A, IncX1	IncHI2, IncHI2A, IncX1	0.929313669987823	PTU-HI2
GCF_024266445	NZ_CP100717.1	Salmonella	Salmonella enterica	mobilizable	3988	Multiple MOB	13.5728386888029	1.09227513374735	54128.480690946	ColRNAI_rep_cluster_1987	ColRNAI_rep_cluster_1987	Single replicons	4955572	0.5393681043129388	2	plasmid	0.0804750692755549	No	Col(pHAD28)	Col(pHAD28)	-0.558236523891324	PTU-E3
GCF_024266565	NZ_CP100733.1	Salmonella	Salmonella enterica	conjugative	161012	Multiple MOB	1.14823765439989	3.8596537921849	184880.041210236	IncC	IncC	Single replicons	4790068	0.5282587633219884	3	plasmid	3.36137190536752	No	IncC	IncC	0.12147967473379	PTU-C
GCF_024266565	NZ_CP100735.1	Salmonella	Salmonella enterica	mobilizable	5423	MOBP	3.08139014741852	0.348854729608236	16710.3787694506	rep_cluster_2350	rep_cluster_2350	Single replicons	4790068	0.47003503595795687	3	plasmid	0.113213424110054	No	NA	rep_cluster_2350	-0.740833469756	PTU-E1
GCF_024266565	NZ_CP100734.1	Salmonella	Salmonella enterica	conjugative	87844	MOBP	1.3168224854804	2.41489169703937	115674.95441454	IncI-gamma/K1	IncI-gamma/K1	Single replicons	4790068	0.500125221984427	3	plasmid	1.83387793242184	No	IncI1-I(Alpha)	IncI1-I(Alpha)	-0.233378955195958	PTU-I1
GCF_024507995	NZ_CP101941.1	Salmonella	Salmonella enterica	conjugative	152311	Multiple MOB	1.46356096847234	4.6076725769437	222916.43466899	IncC	IncC	Single replicons	4837940	0.5248800152319925	2	plasmid	3.14826145012133	No	IncC	IncC	0.305206062637456	PTU-C
GCF_024507995	NZ_CP101942.1	Salmonella	Salmonella enterica	mobilizable	3071	No MOB	11.87374444108	0.753714787255662	36464.2691785566	rep_cluster_2335	rep_cluster_2335	Single replicons	4837940	0.4819277108433735	2	plasmid	0.0634774304766078	No	Col(pHAD28)	Col(pHAD28)	-0.64139281731033	PTU-E76
GCF_024508075	NZ_CP101908.1	Salmonella	Salmonella enterica	conjugative	152311	Multiple MOB	1.45548365848341	4.61481716226345	221686.171507267	IncC	IncC	Single replicons	4803791	0.5248800152319925	2	plasmid	3.17064168695099	No	IncC	IncC	0.306960896714638	PTU-C
GCF_024508075	NZ_CP101909.1	Salmonella	Salmonella enterica	mobilizable	3071	No MOB	10.7993886559661	0.690390621958198	33164.9225624719	rep_cluster_2335	rep_cluster_2335	Single replicons	4803791	0.4819277108433735	2	plasmid	0.0639286763308395	No	Col(pHAD28)	Col(pHAD28)	-0.656946330663433	PTU-E76
GCF_025259065	NZ_CP104360.1	Salmonella	Salmonella enterica	mobilizable	4633	MOBP	6.69465771812626	0.661896747491004	31016.349208079	rep_cluster_2350	rep_cluster_2350	Single replicons	4685980	0.504424778761062	3	plasmid	0.0988693933819607	No	ColRNAI	ColRNAI	-0.663944920458108	PTU-E1
GCF_025259065	NZ_CP104361.1	Salmonella	Salmonella enterica	mobilizable	4585	MOBQ	4.5116922817353	0.441446807535592	20686.1091117563	Col156	Col156,Col156	Multiple replicons	4685980	0.47459105779716465	3	plasmid	0.0978450612251866	No	Col156	Col156	-0.718091249409791	PTU-E19
GCF_025259185	NZ_CP104364.1	Salmonella	Salmonella enterica	mobilizable	4633	MOBP	10.4687142413444	1.03503542653081	48501.5530801484	rep_cluster_2350	rep_cluster_2350	Single replicons	4685980	0.504424778761062	3	plasmid	0.0988693933819607	No	ColRNAI	ColRNAI	-0.57229558880498	PTU-E1
GCF_025259185	NZ_CP104365.1	Salmonella	Salmonella enterica	mobilizable	4585	MOBQ	5.13293637819989	0.502232474189956	23534.5132940465	Col156	Col156	Single replicons	4685980	0.47459105779716465	3	plasmid	0.0978450612251866	No	Col156	Col156	-0.703161235353628	PTU-E19
GCF_025310955	NZ_CP104481.1	Salmonella	Salmonella enterica	mobilizable	2442	MOBV	10.4449595606038	0.518459740052405	25506.5912469946	Unknown	-	Single replicons	4919686	0.48976248976248976	2	plasmid	0.0496373142513567	No	NA	-	-0.699175537396295	-
GCF_025311075	NZ_CP104483.1	Salmonella	Salmonella enterica	mobilizable	3282	No MOB	9.55229829749348	0.653602453833338	31350.6430123736	rep_cluster_2350	rep_cluster_2350	Single replicons	4796592	0.45917123705057894	1	plasmid	0.0684235807423271	No	NA	rep_cluster_2350	-0.665982142844744	PTU-E58
GCF_025311235	NZ_CP104486.1	Salmonella	Salmonella enterica	conjugative	69202	MOBF	4.08867854945689	5.69355245207659	282944.732979516	IncF	IncFIA,IncFIC	Multiple replicons	4969564	0.5217479263605098	3	plasmid	1.39251652660072	No	IncFII(29)	IncFII(29)	0.571916994529069	PTU-FE
GCF_025311235	NZ_CP104487.1	Salmonella	Salmonella enterica	mobilizable	4234	MOBQ	3.49222013228424	0.297532339659807	14786.0600400915	Col156	Col156	Single replicons	4969564	0.5538497874350496	3	plasmid	0.0851986210460314	No	Col156	Col156	-0.75343913891289	PTU-E20
